# Time Signal
5.715715715715715683e-01 -9.911158350036830544e-02
5.725725725725725468e-01 -4.418317625643665147e-01
5.735735735735735252e-01 -2.807731268275250880e-01
5.745745745745746147e-01 -7.471341550544009502e-01
5.755755755755755931e-01 -1.002966417040370706e+00
5.765765765765765716e-01 -1.413596766097361845e+00
5.775775775775775500e-01 -1.349109625093155795e+00
5.785785785785785285e-01 -9.896008141072923925e-01
5.795795795795796179e-01 -2.464642728890591994e-01
5.805805805805805964e-01 3.717957952484878259e-01
5.815815815815815748e-01 1.173853990293370009e+00
5.825825825825825532e-01 1.351781946432562664e+00
5.835835835835835317e-01 1.241861513199790101e+00
5.845845845845846211e-01 9.247720677742700124e-01
5.855855855855855996e-01 5.168288721963586463e-01
5.865865865865865780e-01 3.132990427643780329e-01
5.875875875875875565e-01 4.590078532849612425e-01
5.885885885885885349e-01 2.447141204943986681e-01
5.895895895895896244e-01 9.569385894218088162e-03
5.905905905905906028e-01 -1.974896360674123497e-02
5.915915915915915813e-01 -2.152779670823818103e-01
5.925925925925925597e-01 -2.377841310783993245e-01
5.935935935935935381e-01 -4.016836070139880865e-01
5.945945945945946276e-01 -8.052806838133010903e-01
5.955955955955956060e-01 -1.096871248866942983e+00
5.965965965965965845e-01 -1.284968874126003024e+00
5.975975975975975629e-01 -1.204843270808758193e+00
5.985985985985985414e-01 -9.662744256067121729e-01
5.995995995995996308e-01 -3.274671858166336991e-01
6.006006006006006093e-01 3.897622553158804903e-01
6.016016016016015877e-01 1.092218492537121888e+00
6.026026026026025662e-01 1.361288018868158423e+00
6.036036036036035446e-01 1.237593755782699478e+00
6.046046046046046341e-01 8.895292436403495762e-01
6.056056056056056125e-01 6.730946623397636719e-01
6.066066066066065909e-01 4.082760368655529160e-01
6.076076076076075694e-01 3.197010649049760733e-01
6.086086086086086588e-01 2.982599966780766221e-01
6.096096096096096373e-01 2.276981147219507284e-01
6.106106106106106157e-01 -3.155180888634420144e-01
6.116116116116115942e-01 -1.833443707209561624e-01
6.126126126126125726e-01 -4.862847271491953505e-01
6.136136136136136621e-01 -2.805504999272130373e-01
6.146146146146146405e-01 -6.170373408990473818e-01
6.156156156156156189e-01 -1.048871966035058723e+00
6.166166166166165974e-01 -1.344062164702711781e+00
6.176176176176175758e-01 -1.260960021148726407e+00
6.186186186186186653e-01 -1.014519138553008126e+00
6.196196196196196437e-01 -3.320922679311206771e-01
6.206206206206206222e-01 5.046081545514978783e-01
6.216216216216216006e-01 1.025966765303392148e+00
6.226226226226225791e-01 1.347668057582118495e+00
6.236236236236236685e-01 1.395662418785554859e+00
6.246246246246246470e-01 9.851799137058914191e-01
6.256256256256256254e-01 6.941571269978157321e-01
6.266266266266266038e-01 5.623122179297310730e-01
6.276276276276275823e-01 2.197358044490992368e-01
6.286286286286286717e-01 4.256722236207527432e-01
6.296296296296296502e-01 -8.082307625151277652e-02
6.306306306306306286e-01 9.502590490857903971e-02
6.316316316316316071e-01 -2.826496510006321627e-01
6.326326326326325855e-01 -2.956246419687845739e-01
6.336336336336336750e-01 -4.733027459704171602e-01
6.346346346346346534e-01 -8.879935596828241184e-01
6.356356356356356319e-01 -9.626686219380584664e-01
6.366366366366366103e-01 -1.266140178357659352e+00
6.376376376376375887e-01 -1.094156436750353123e+00
6.386386386386386782e-01 -9.341456319425891497e-01
6.396396396396396566e-01 -1.852326709714123831e-01
6.406406406406406351e-01 6.111568519048262704e-01
6.416416416416416135e-01 9.185118279343360559e-01
6.426426426426425920e-01 1.297709251550280607e+00
6.436436436436436814e-01 1.276816875783268301e+00
6.446446446446446599e-01 1.072396950966783447e+00
6.456456456456456383e-01 5.106853221345762917e-01
6.466466466466466168e-01 4.590874087504857037e-01
6.476476476476475952e-01 3.402639692943400518e-01
6.486486486486486847e-01 2.228947553616213717e-01
6.496496496496496631e-01 -2.643279117706253678e-01
6.506506506506506415e-01 -7.673243921023174818e-02
6.516516516516516200e-01 -2.028985083557505453e-01
6.526526526526525984e-01 -1.996834472386204151e-01
6.536536536536536879e-01 -5.927491420106393294e-01
6.546546546546546663e-01 -8.464140405109265020e-01
6.556556556556556448e-01 -1.185824476997572319e+00
6.566566566566566232e-01 -1.271925688000930421e+00
6.576576576576576016e-01 -1.362516549630809148e+00
6.586586586586586911e-01 -7.613411415415112238e-01
6.596596596596596696e-01 -3.624608038512709407e-01
6.606606606606606480e-01 5.295266112585083063e-01
6.616616616616616264e-01 1.156724138276187253e+00
6.626626626626626049e-01 1.288669185252199423e+00
6.636636636636636943e-01 1.178151823956861133e+00
6.646646646646646728e-01 9.118430461086338701e-01
6.656656656656656512e-01 6.727100531160914443e-01
6.666666666666666297e-01 4.666703738764890197e-01
6.676676676676676081e-01 2.361286011982889899e-01
6.686686686686686976e-01 2.359832930428523157e-01
6.696696696696696760e-01 -2.684843421303942379e-02
6.706706706706706544e-01 -9.728871397204634508e-02
6.716716716716716329e-01 -2.213404542207355052e-01
6.726726726726726113e-01 -5.300437945231722958e-01
6.736736736736737008e-01 -7.418872195690495719e-01
6.746746746746746792e-01 -7.867970633850862594e-01
6.756756756756756577e-01 -8.996223075664435687e-01
6.766766766766766361e-01 -1.443409445757872112e+00
6.776776776776777256e-01 -1.425571214237373763e+00
6.786786786786787040e-01 -7.819524154461148235e-01
6.796796796796796825e-01 -3.911103838467273608e-01
6.806806806806806609e-01 4.223068091028688853e-01
6.816816816816816393e-01 1.183973553986997995e+00
6.826826826826827288e-01 1.384320569577095927e+00
6.836836836836837072e-01 1.403481421274004326e+00
6.846846846846846857e-01 8.740235572993610980e-01
6.856856856856856641e-01 5.249512661589954554e-01
6.866866866866866426e-01 3.307206117915295618e-01
6.876876876876877320e-01 4.021520391040558917e-01
6.886886886886887105e-01 3.557367453432923599e-01
6.896896896896896889e-01 -3.115537800213938335e-04
6.906906906906906674e-01 -2.877021891090706385e-01
6.916916916916916458e-01 -3.061916590277415362e-01
6.926926926926927353e-01 -5.870107321628872388e-01
6.936936936936937137e-01 -5.531973912982490749e-01
6.946946946946946921e-01 -5.712218902726531322e-01
6.956956956956956706e-01 -1.039718524794730481e+00
6.966966966966966490e-01 -1.249307875074326502e+00
6.976976976976977385e-01 -1.263091271517050362e+00
6.986986986986987169e-01 -1.031033884654865673e+00
6.996996996996996954e-01 -1.294764584493000026e-01
7.007007007007006738e-01 4.797326417192562809e-01
7.017017017017016522e-01 1.068666987507620014e+00
7.027027027027027417e-01 1.146606639557741447e+00
7.037037037037037202e-01 1.216858049629462313e+00
7.047047047047046986e-01 9.016333111990570970e-01
7.057057057057056770e-01 6.639479912295475073e-01
7.067067067067066555e-01 5.142485176051796447e-01
7.077077077077077449e-01 2.461661147535326721e-01
7.087087087087087234e-01 8.413278336637317056e-02
7.097097097097097018e-01 -3.395155696991388611e-02
7.107107107107106803e-01 -2.101739762061398120e-01
7.117117117117116587e-01 -2.932388195613253035e-01
7.127127127127127482e-01 -2.544082620264196404e-01
7.137137137137137266e-01 -5.616913483630610049e-01
7.147147147147147050e-01 -8.671268008419226181e-01
7.157157157157156835e-01 -9.946051882845723391e-01
7.167167167167166619e-01 -1.366809070429531481e+00
7.177177177177177514e-01 -1.247980263249376165e+00
7.187187187187187298e-01 -1.069820036064277113e+00
7.197197197197197083e-01 -2.488955354419691568e-01
7.207207207207206867e-01 4.909115317992852057e-01
7.217217217217216652e-01 1.007332430202706464e+00
7.227227227227227546e-01 1.359653533359046484e+00
7.237237237237237331e-01 1.396020601496627433e+00
7.247247247247247115e-01 7.113520726353251833e-01
7.257257257257256899e-01 6.569569986650191096e-01
7.267267267267266684e-01 4.811646771690233360e-01
7.277277277277277578e-01 1.623082169466799896e-01
7.287287287287287363e-01 3.031243900938024316e-01
7.297297297297297147e-01 3.951985635358214177e-02
7.307307307307306932e-01 4.059488796806950961e-02
7.317317317317316716e-01 -1.242263881821175642e-01
7.327327327327327611e-01 -4.996562418608265776e-01
7.337337337337337395e-01 -4.595401153646569981e-01
7.347347347347347180e-01 -7.102796749000609422e-01
7.357357357357356964e-01 -8.849859475248962326e-01
7.367367367367367859e-01 -1.177108002038683265e+00
7.377377377377377643e-01 -1.450470036479960312e+00
7.387387387387387427e-01 -1.057048503055280753e+00
7.397397397397397212e-01 -7.652889521354086511e-02
7.407407407407406996e-01 6.290618766735908141e-01
7.417417417417417891e-01 1.176978401534421348e+00
7.427427427427427675e-01 1.295335040501857327e+00
7.437437437437437460e-01 1.359789191557029486e+00
7.447447447447447244e-01 1.002769782559659539e+00
7.457457457457457028e-01 7.160558660711539014e-01
7.467467467467467923e-01 5.610906977974560172e-01
7.477477477477477708e-01 2.717466950933619674e-01
7.487487487487487492e-01 3.855367918686677942e-01
7.497497497497497276e-01 2.381823671597303738e-02
7.507507507507507061e-01 -1.945577423778999393e-01
7.517517517517517955e-01 -2.977225346941533846e-01
7.527527527527527740e-01 -4.048017641435074365e-01
7.537537537537537524e-01 -5.127887716417370845e-01
7.547547547547547309e-01 -6.311730860404285437e-01
7.557557557557557093e-01 -8.948740942458013325e-01
7.567567567567567988e-01 -1.333621094899438697e+00
7.577577577577577772e-01 -1.395464117690050188e+00
7.587587587587587556e-01 -8.380056647712071927e-01
7.597597597597597341e-01 -2.621079399967732315e-01
7.607607607607607125e-01 5.747085970831334878e-01
7.617617617617618020e-01 1.220092827143940850e+00
7.627627627627627804e-01 1.335569441285746173e+00
7.637637637637637589e-01 1.308268143548729112e+00
7.647647647647647373e-01 9.122371460251760267e-01
7.657657657657657158e-01 5.061568922248733671e-01
7.667667667667668052e-01 3.851411786779081470e-01
7.677677677677677837e-01 3.056346258393740634e-01
7.687687687687687621e-01 3.558243289909330809e-01
7.697697697697697405e-01 4.587707637335386446e-02
7.707707707707707190e-01 -2.483694388704055789e-01
7.717717717717718084e-01 -1.675337300076539804e-01
7.727727727727727869e-01 -4.073281232502259930e-01
7.737737737737737653e-01 -6.285745165192667683e-01
7.747747747747747438e-01 -5.658322423949662117e-01
7.757757757757757222e-01 -1.033190336988893732e+00
7.767767767767768117e-01 -1.320697305063613936e+00
7.777777777777777901e-01 -1.248586217045984714e+00
7.787787787787787686e-01 -8.019781439457629446e-01
7.797797797797797470e-01 -2.699222225734547731e-01
7.807807807807807254e-01 5.474092925236205831e-01
7.817817817817818149e-01 1.060177717512338580e+00
7.827827827827827933e-01 1.429616691907600545e+00
7.837837837837837718e-01 1.256500993582675640e+00
7.847847847847847502e-01 9.513443027947855457e-01
7.857857857857857287e-01 6.522396073870330158e-01
7.867867867867868181e-01 3.861418527311595850e-01
7.877877877877877966e-01 1.087166742508781647e-01
7.887887887887887750e-01 2.632923258273503486e-01
7.897897897897897534e-01 -8.507478989179528828e-02
7.907907907907907319e-01 -1.152904065779934706e-01
7.917917917917918214e-01 -4.466747444987979598e-01
7.927927927927927998e-01 -3.237924688163378306e-01
7.937937937937937782e-01 -5.456009091055837867e-01
7.947947947947947567e-01 -6.931406299181224195e-01
7.957957957957957351e-01 -1.032029833767513560e+00
7.967967967967968246e-01 -1.384348743300820139e+00
7.977977977977978030e-01 -1.358609700587518843e+00
7.987987987987987815e-01 -6.555200570037365004e-01
7.997997997997997599e-01 -1.018956475796960470e-01
8.008008008008007383e-01 7.376768821201082904e-01
8.018018018018018278e-01 1.220652725123038351e+00
8.028028028028028062e-01 1.246671622254509781e+00
8.038038038038037847e-01 1.266256527141115473e+00
8.048048048048047631e-01 8.924812430008467468e-01
8.058058058058058526e-01 6.126637434359095691e-01
8.068068068068068310e-01 5.481187082396115073e-01
8.078078078078078095e-01 3.339422914239287832e-01
8.088088088088087879e-01 1.542263030404563973e-01
8.098098098098097664e-01 1.784006162211126956e-01
8.108108108108108558e-01 -3.392451555924158590e-02
8.118118118118118343e-01 -4.604859697627164405e-02
8.128128128128128127e-01 -5.050010355556809882e-01
8.138138138138137911e-01 -5.120491838253244943e-01
8.148148148148147696e-01 -6.350768048066952609e-01
8.158158158158158590e-01 -1.231558709608959523e+00
8.168168168168168375e-01 -1.363416010236311093e+00
8.178178178178178159e-01 -1.512981445878720521e+00
8.188188188188187944e-01 -8.607029177578128243e-01
8.198198198198197728e-01 6.227250585740881639e-02
8.208208208208208623e-01 5.424654518541065507e-01
8.218218218218218407e-01 1.184298381540468181e+00
8.228228228228228192e-01 1.313217456823744911e+00
8.238238238238237976e-01 1.171403691587764584e+00
8.248248248248247760e-01 7.574256343330663110e-01
8.258258258258258655e-01 5.652674512195426937e-01
8.268268268268268439e-01 4.175320332695935388e-01
8.278278278278278224e-01 3.996920217323178259e-01
8.288288288288288008e-01 2.955551289299733764e-01
8.298298298298297793e-01 -2.788359999180287790e-02
8.308308308308308687e-01 -3.968775861753830458e-01
8.318318318318318472e-01 -3.095539592159727849e-01
8.328328328328328256e-01 -3.912775652405340310e-01
8.338338338338338041e-01 -6.095744063344505914e-01
8.348348348348347825e-01 -5.494539177139474706e-01
8.358358358358358720e-01 -8.494705973988934122e-01
8.368368368368368504e-01 -1.426714749621929235e+00
8.378378378378378288e-01 -1.003875260365920230e+00
8.388388388388388073e-01 -8.602403156848593690e-01
8.398398398398397857e-01 -4.257610801105170262e-02
8.408408408408408752e-01 7.242234074975006930e-01
8.418418418418418536e-01 1.012278838957370919e+00
8.428428428428428321e-01 1.283210617270856169e+00
8.438438438438438105e-01 1.133703411398925054e+00
8.448448448448447889e-01 1.034119899700837397e+00
8.458458458458458784e-01 5.449580144273898918e-01
8.468468468468468568e-01 2.214138293484124720e-02
8.478478478478478353e-01 3.757698612957208750e-01
8.488488488488488137e-01 1.967596786928257901e-01
8.498498498498497922e-01 -8.375567445646933673e-02
8.508508508508508816e-01 -1.167458514311736500e-01
8.518518518518518601e-01 -1.916935870589876467e-01
8.528528528528528385e-01 -2.104822864810899918e-01
8.538538538538538170e-01 -6.562640380760313974e-01
8.548548548548547954e-01 -7.985613454547814127e-01
8.558558558558558849e-01 -1.137618271951501558e+00
8.568568568568568633e-01 -1.439204463529356159e+00
8.578578578578578417e-01 -1.378886666383338344e+00
8.588588588588588202e-01 -7.263775561532785918e-01
8.598598598598597986e-01 -1.076807908671011949e-01
8.608608608608608881e-01 6.731342238925435151e-01
8.618618618618618665e-01 1.091562905863640687e+00
8.628628628628628450e-01 1.440744730739337065e+00
8.638638638638638234e-01 1.341793588370664203e+00
8.648648648648649129e-01 8.041432894361175698e-01
8.658658658658658913e-01 4.285200861021788432e-01
8.668668668668668698e-01 4.229516541653703388e-01
8.678678678678678482e-01 2.529484013063031389e-01
8.688688688688688266e-01 2.061709676168610172e-01
8.698698698698699161e-01 -1.250699161693571426e-01
8.708708708708708945e-01 -1.276369920966722027e-01
8.718718718718718730e-01 -5.184366719552493397e-01
8.728728728728728514e-01 -1.543180431021071164e-01
8.738738738738738299e-01 -4.374801883913745915e-01
8.748748748748749193e-01 -7.924214402117880640e-01
8.758758758758758978e-01 -1.277835779986390863e+00
8.768768768768768762e-01 -1.450337532317087730e+00
8.778778778778778547e-01 -1.199977976794767809e+00
8.788788788788788331e-01 -8.704436375701415374e-01
8.798798798798799226e-01 4.504042211260325668e-02
8.808808808808809010e-01 7.736716623561545880e-01
8.818818818818818794e-01 1.100078731603018944e+00
8.828828828828828579e-01 1.350324526304792272e+00
8.838838838838838363e-01 1.144353946402172140e+00
8.848848848848849258e-01 9.338690285328643537e-01
8.858858858858859042e-01 5.048049854349048182e-01
8.868868868868868827e-01 3.226917080214829481e-01
8.878878878878878611e-01 2.040915489915851033e-01
8.888888888888888395e-01 2.455199616760790071e-01
8.898898898898899290e-01 4.789041674641635049e-02
8.908908908908909074e-01 -1.608609495125253308e-01
8.918918918918918859e-01 -3.941917783816484278e-01
8.928928928928928643e-01 -3.546409563945999710e-01
8.938938938938938428e-01 -5.306335676776789967e-01
8.948948948948949322e-01 -7.763870410891997587e-01
8.958958958958959107e-01 -1.114976662232073590e+00
8.968968968968968891e-01 -1.303749649426724888e+00
8.978978978978978676e-01 -1.232419728017263960e+00
8.988988988988988460e-01 -8.039608007901385411e-01
8.998998998998999355e-01 -3.896438019857708518e-02
9.009009009009009139e-01 7.212264238651439063e-01
9.019019019019018923e-01 1.255351147754799168e+00
9.029029029029028708e-01 1.297476572388556626e+00
9.039039039039038492e-01 9.263774871687509016e-01
9.049049049049049387e-01 8.073721952607607610e-01
9.059059059059059171e-01 4.950042294058384917e-01
9.069069069069068956e-01 4.733709214974105017e-01
9.079079079079078740e-01 4.079815378086593114e-01
9.089089089089088525e-01 6.424036416005418637e-02
9.099099099099099419e-01 -1.369399038119410023e-02
9.109109109109109204e-01 -5.464655473355543858e-02
9.119119119119118988e-01 -4.072569362799530190e-01
9.129129129129128772e-01 -4.117791669742092431e-01
9.139139139139138557e-01 -5.697527022450914469e-01
9.149149149149149451e-01 -7.063615098546818238e-01
9.159159159159159236e-01 -1.070348293768638603e+00
9.169169169169169020e-01 -1.435256575902943421e+00
9.179179179179178805e-01 -1.487471344818453112e+00
9.189189189189188589e-01 -7.439724357545964839e-01
9.199199199199199484e-01 -8.736486439405809212e-02
9.209209209209209268e-01 8.168293173049723244e-01
9.219219219219219053e-01 1.114888049373462531e+00
9.229229229229228837e-01 1.211458687089158159e+00
9.239239239239238621e-01 1.171288681500948226e+00
9.249249249249249516e-01 8.301019345762332691e-01
9.259259259259259300e-01 5.785825345590821511e-01
9.269269269269269085e-01 3.362274063187465356e-01
9.279279279279278869e-01 2.532689302910132723e-01
9.289289289289288654e-01 2.888917067249097137e-01
9.299299299299299548e-01 1.166775033114168525e-01
9.309309309309309333e-01 -1.172327131449626136e-01
9.319319319319319117e-01 -2.485471595573834902e-01
9.329329329329328901e-01 -4.278195166436261632e-01
9.339339339339339796e-01 -5.057604842833920422e-01
9.349349349349349581e-01 -7.045518389744483967e-01
9.359359359359359365e-01 -1.182117540433787362e+00
9.369369369369369149e-01 -1.387826226606776014e+00
9.379379379379378934e-01 -9.358988808007164817e-01
9.389389389389389828e-01 -7.401071056649155544e-01
9.399399399399399613e-01 1.713789974174607933e-02
9.409409409409409397e-01 6.688877028238223721e-01
9.419419419419419182e-01 1.195395519464784506e+00
9.429429429429428966e-01 1.478611348388147784e+00
9.439439439439439861e-01 1.073299942381943373e+00
9.449449449449449645e-01 5.797198467974910008e-01
9.459459459459459429e-01 5.854470565885667721e-01
9.469469469469469214e-01 4.721954527071366980e-01
9.479479479479478998e-01 2.704295955321742162e-01
9.489489489489489893e-01 1.601559906078322548e-01
9.499499499499499677e-01 -8.780613715736898528e-02
9.509509509509509462e-01 -2.825544948007956414e-01
9.519519519519519246e-01 -3.038725243633080275e-01
9.529529529529529031e-01 -6.214576418143165082e-01
9.539539539539539925e-01 -4.776282369379393766e-01
9.549549549549549710e-01 -6.608834292513596775e-01
9.559559559559559494e-01 -1.186867437531284208e+00
9.569569569569569278e-01 -1.293918560062427447e+00
9.579579579579579063e-01 -1.389129518090080451e+00
9.589589589589589957e-01 -7.998429136546563178e-01
9.599599599599599742e-01 -6.216500342105079485e-02
9.609609609609609526e-01 6.592956520077516425e-01
9.619619619619619311e-01 1.125214034822057618e+00
9.629629629629629095e-01 1.218262324243362116e+00
9.639639639639639990e-01 1.011845904377179473e+00
9.649649649649649774e-01 9.661695914278195518e-01
9.659659659659659559e-01 4.433485859802582252e-01
9.669669669669669343e-01 4.183411528065931195e-01
9.679679679679679127e-01 3.706471134189144312e-01
9.689689689689690022e-01 2.365801172568956223e-01
9.699699699699699806e-01 1.615562714731373639e-01
9.709709709709709591e-01 -4.734091266136977727e-02
9.719719719719719375e-01 -1.429332236961261549e-01
9.729729729729729160e-01 -3.969594342396102760e-01
9.739739739739740054e-01 -5.162074944260026665e-01
9.749749749749749839e-01 -6.348494007179925624e-01
9.759759759759759623e-01 -1.174988099923519824e+00
9.769769769769769407e-01 -1.263450338324609401e+00
9.779779779779779192e-01 -1.175599312142757924e+00
9.789789789789790087e-01 -7.633131489381062007e-01
9.799799799799799871e-01 9.172954203960952124e-02
9.809809809809809655e-01 9.786128738055359655e-01
9.819819819819819440e-01 1.240132904320532248e+00
9.829829829829829224e-01 1.332258247980503185e+00
9.839839839839840119e-01 1.037023954394863834e+00
9.849849849849849903e-01 7.489115001081488865e-01
9.859859859859859688e-01 5.235747713290468397e-01
9.869869869869869472e-01 2.438344358198455963e-01
9.879879879879879256e-01 2.847053206552016547e-01
9.889889889889890151e-01 1.892949735098154451e-01
9.899899899899899935e-01 1.262035721634824081e-01
9.909909909909909720e-01 -6.126321005415781562e-02
9.919919919919919504e-01 -3.909528294084470001e-01
9.929929929929930399e-01 -2.944110044286262218e-01
9.939939939939940183e-01 -4.941695751629762157e-01
9.949949949949949968e-01 -7.781003238102702779e-01
9.959959959959959752e-01 -1.012741352231444569e+00
9.969969969969969537e-01 -1.310511073087416767e+00
9.979979979979980431e-01 -1.534930782944745831e+00
9.989989989989990216e-01 -7.612299099922066326e-01
1.000000000000000000e+00 -5.161439337298945329e-02
